"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","yellow",TRUE,0.0345,6529,552,294,0.533,0.045,"GO:0044237","BP",7,"cellular metabolic process",1,NA,1.25366088916061
"2","yellow",TRUE,0.00669,5206,552,247,0.447,0.047,"GO:0044260","BP",7,"cellular macromolecule metabolic process",2,NA,1.54792866847206
"3","yellow",TRUE,0.0192,2957,552,153,0.277,0.052,"GO:0090304","BP",8,"nucleic acid metabolic process",1,NA,2.22597664775037
"4","yellow",TRUE,6.47e-05,2317,552,136,0.246,0.059,"GO:0006996","BP",4,"organelle organization",1,NA,2.57446566739696
"5","yellow",TRUE,0.0266,254,552,25,0.045,0.098,"GO:0006352","BP",10,"DNA-templated transcription, initiation",1,NA,6.64613074084965
"6","yellow",TRUE,0.0347,226,552,23,0.042,0.102,"GO:0006367","BP",10,"transcription initiation from RNA polymerase II promoter",1,NA,7.15695636461564
"7","yellow",TRUE,0.00709,2930,552,154,0.279,0.053,"GO:0032991","CC",2,"macromolecular complex",1,NA,1.98185141259867
"8","yellow",TRUE,0.0405,2479,552,131,0.237,0.053,"GO:0043234","CC",2,"protein complex",2,NA,2.23278970177206
"9","yellow",TRUE,0.0195,9,552,5,0.009,0.556,"GO:0005684","CC",5,"U2-type spliceosomal complex",1,NA,8.93290561597595
"10","yellow",TRUE,8.19e-11,3264,552,199,0.361,0.061,"GO:0031974","CC",1,"membrane-enclosed lumen",1,NA,2.11753978628716
"11","yellow",TRUE,1.05e-05,8097,552,370,0.67,0.046,"GO:0043226","CC",1,"organelle",1,NA,0.565605514134331
"12","yellow",TRUE,7.7e-08,7579,552,360,0.652,0.047,"GO:0043227","CC",1,"membrane-bounded organelle",2,NA,0.734472452582356
"13","yellow",TRUE,1.48e-09,5353,552,282,0.511,0.053,"GO:0044422","CC",1,"organelle part",1,NA,1.39654167757144
"14","yellow",TRUE,5.86e-11,3231,552,198,0.359,0.061,"GO:0043233","CC",1,"organelle lumen",2,NA,2.12773692576892
"15","yellow",TRUE,1.19e-06,8662,552,394,0.714,0.045,"GO:0005622","CC",1,"intracellular",1,NA,0.458202476180666
"16","yellow",TRUE,1.2e-07,8495,552,392,0.71,0.046,"GO:0044424","CC",1,"intracellular part",2,NA,0.465375469578815
"17","yellow",TRUE,0.000291,6627,552,309,0.56,0.047,"GO:0005737","CC",1,"cytoplasm",3,NA,1.19900315497263
"18","yellow",TRUE,0.0462,5278,552,245,0.444,0.046,"GO:0044444","CC",1,"cytoplasmic part",4,NA,1.60446826308079
"19","yellow",TRUE,7.71e-10,7076,552,349,0.632,0.049,"GO:0043229","CC",1,"intracellular organelle",3,NA,0.76882230233395
"20","yellow",TRUE,1.54e-10,5240,552,281,0.509,0.054,"GO:0044446","CC",1,"intracellular organelle part",4,NA,1.42975381177755
"21","yellow",TRUE,1.39e-11,3187,552,198,0.359,0.062,"GO:0070013","CC",1,"intracellular organelle lumen",5,NA,2.12801397245305
"22","yellow",TRUE,2.89e-12,6479,552,335,0.607,0.052,"GO:0043231","CC",1,"intracellular membrane-bounded organelle",4,NA,0.948868868810718
"23","yellow",TRUE,2.14e-06,4007,552,215,0.389,0.054,"GO:0005634","CC",1,"nucleus",5,NA,1.45008311116636
"24","yellow",TRUE,1.09e-09,2920,552,180,0.326,0.062,"GO:0044428","CC",1,"nuclear part",6,NA,1.96995217652905
"25","yellow",TRUE,1.07e-10,2718,552,174,0.315,0.064,"GO:0031981","CC",1,"nuclear lumen",7,NA,2.17539200032436
"26","yellow",TRUE,5.28e-10,2334,552,154,0.279,0.066,"GO:0005654","CC",1,"nucleoplasm",7,NA,2.53472674135937
"27","yellow",TRUE,0.00233,414,552,37,0.067,0.089,"GO:0044451","CC",1,"nucleoplasm part",8,NA,3.94758812986399
"28","yellow",TRUE,0.0131,882,552,60,0.109,0.068,"GO:0005739","CC",1,"mitochondrion",5,NA,3.29011241294618
"29","yellow",TRUE,0.0375,1881,552,105,0.19,0.056,"GO:0003676","MF",9,"nucleic acid binding",1,NA,2.22908025716741
"30","yellow",TRUE,0.0352,7841,552,343,0.621,0.044,"GO:0005515","MF",6,"protein binding",1,NA,0.556417711578738
"31","yellow",TRUE,0.0451,980,552,63,0.114,0.064,"GO:0044822","MF",3,"poly(A) RNA binding",1,NA,3.10286973300159
"32","grey60",TRUE,0.0165,1119,386,54,0.14,0.048,"GO:0007399","BP",1,"nervous system development",1,NA,3.3992860796256
"33","tan",TRUE,0.0169,123,653,18,0.028,0.146,"GO:0007187","BP",2,"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",1,NA,6.55911936386002
"34","tan",TRUE,0.039,5,653,4,0.006,0.8,"GO:0045009","CC",1,"chitosome",1,NA,8.93290561597595
"35","tan",TRUE,0.039,5,653,4,0.006,0.8,"GO:0033162","CC",1,"melanosome membrane",1,NA,8.93290561597595
"36","tan",TRUE,0.0259,34,653,9,0.014,0.265,"GO:0008227","MF",3,"G-protein coupled amine receptor activity",1,NA,6.75227037614174
"37","darkgreen",TRUE,0.0355,10688,723,574,0.794,0.054,"GO:0008150","BP",3,"biological_process",1,NA,0
"38","darkgreen",TRUE,0.0235,9702,723,530,0.733,0.055,"GO:0009987","BP",3,"cellular process",2,NA,0.339789099102495
"39","darkgreen",TRUE,1.96e-06,3912,723,265,0.367,0.068,"GO:0071840","BP",3,"cellular component organization or biogenesis",2,NA,1.96957055877488
