"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","green",TRUE,0.0468,263,692,26,0.038,0.099,"GO:0032984","BP",24,"macromolecular complex disassembly",1,"PHF23,NSF,OGFOD1,SUPT16H,NAPA,HSPA8,MRPS7,DSTN,MRPS26,MRPL34,MICAL2,GABARAPL1,VPS33A,MRRF,MRPL39,MRPL17,MRPL16,CHCHD1,MRPL11,BNIP3,SMCR8,MRPL21,STMN3,MRPL42,UVRAG,MCTS1",5.98834744910388
"2","green",TRUE,0.00691,1800,692,110,0.159,0.061,"GO:0044281","BP",12,"small molecule metabolic process",1,"NDUFAB1,ST3GAL1,MBTPS2,PSMC4,PSMA4,RRM2B,BCAT1,CS,OAT,PFKP,IDH3G,PDK3,INPP5A,RORA,ARG2,ME2,AKR1B1,AARS,SLC7A8,NUP50,XBP1,MCAT,SLC25A17,LGMN,MTHFD1,GMPR2,IDH3B,PGK1,NUP93,SLC7A6,GPI,PTGR1,PHYH,BLMH,HSPA8,OSBP,ATP5B,GAPDH,ENO2,LDHB,B4GALT6,NDUFA8,DLST,GOT1,CRHR1,PEPD,GOT2,SLC25A19,SULT4A1,CYP2E1,GGT7,ACLY,PDHA1,IMPA1,NARS,GLS2,COQ10A,ISCU,SUCLA2,GAD2,GABBR2,GGH,FDX1,NDUFA9,RDH12,UQCRC2,CLTC,ADCYAP1,STAR,AUH,DLAT,AKAP6,ATP5A1,GUCY1A2,PFKM,GDPD1,ATP5J,UQCRB,PHKG2,ATP5G1,HLCS,GNE,COX6C,ATP5C1,IDH3A,MARS,SLC27A4,ATCAY,SDHAF2,SDR16C5,HS6ST2,GPHN,PDP2,ABCD2,RIMKLA,COX5A,ADO,RNLS,NDUFA12,NDUFA6,HS6ST3,PSMD12,ENTPD4,PARG,CKMT1B,NME1,NFS1,MC1R,NDUFA7,MIR21",3.03885756764053
"3","green",TRUE,0.000287,452,692,43,0.062,0.095,"GO:0055114","BP",12,"oxidation-reduction process",1,"NDUFAB1,CYB561,CS,PFKP,IDH3G,ALKBH5,MCAT,SLC25A17,IDH3B,SLC25A14,PGK1,HMOX2,GPI,PHYH,GAPDH,ENO2,NDUFA8,DLST,CYP2E1,PDHA1,MICAL2,COQ10A,SUCLA2,NDUFA9,UQCRC2,SIRT3,AUH,PFKM,OXA1L,UQCRB,PHKG2,COX6C,IDH3A,SDHAF2,ABCD2,COX5A,ADO,RNLS,NDUFA12,NDUFA6,FAM36A,FASTKD5,NDUFA7",4.62044271985946
"4","green",TRUE,6.32e-05,338,692,37,0.053,0.109,"GO:0006091","BP",12,"generation of precursor metabolites and energy",1,"NDUFAB1,CYB561,CS,PFKP,IDH3G,NUP50,IDH3B,SLC25A14,PGK1,NUP93,GPI,ATP5B,GAPDH,ENO2,NDUFA8,DLST,MCHR1,PDHA1,COQ10A,SUCLA2,NDUFA9,UQCRC2,SIRT3,PFKM,OXA1L,UQCRB,PHKG2,COX6C,ATP5C1,IDH3A,SDHAF2,COX5A,NDUFA12,NDUFA6,FAM36A,FASTKD5,NDUFA7",5.29083662525617
"5","green",TRUE,0.0069,222,692,25,0.036,0.113,"GO:0015980","BP",12,"energy derivation by oxidation of organic compounds",2,"NDUFAB1,CS,IDH3G,IDH3B,SLC25A14,NDUFA8,DLST,PDHA1,COQ10A,SUCLA2,NDUFA9,UQCRC2,SIRT3,OXA1L,UQCRB,PHKG2,COX6C,IDH3A,SDHAF2,COX5A,NDUFA12,NDUFA6,FAM36A,FASTKD5,NDUFA7",5.56841030838719
"6","green",TRUE,3.97e-05,158,692,24,0.035,0.152,"GO:0045333","BP",12,"cellular respiration",3,"NDUFAB1,CS,IDH3G,IDH3B,SLC25A14,NDUFA8,DLST,PDHA1,COQ10A,SUCLA2,NDUFA9,UQCRC2,SIRT3,OXA1L,UQCRB,COX6C,IDH3A,SDHAF2,COX5A,NDUFA12,NDUFA6,FAM36A,FASTKD5,NDUFA7",6.17710365810862
"7","green",TRUE,3.91e-05,54,692,14,0.02,0.259,"GO:0009060","BP",12,"aerobic respiration",4,"CS,IDH3G,IDH3B,SLC25A14,DLST,PDHA1,SUCLA2,UQCRC2,SIRT3,OXA1L,UQCRB,IDH3A,SDHAF2,FAM36A",7.44405126159594
"8","green",TRUE,0.0175,970,692,67,0.097,0.069,"GO:0006082","BP",12,"organic acid metabolic process",1,"NDUFAB1,ST3GAL1,PSMC4,PSMA4,BCAT1,CS,OAT,PFKP,IDH3G,PDK3,ME2,AARS,SLC7A8,NUP50,XBP1,MCAT,SLC25A17,MTHFD1,IDH3B,PGK1,NUP93,SLC7A6,GPI,PTGR1,PHYH,BLMH,OSBP,GAPDH,ENO2,LDHB,B4GALT6,DLST,GOT1,PEPD,GOT2,SULT4A1,CYP2E1,GGT7,ACLY,PDHA1,NARS,GLS2,SUCLA2,GAD2,GGH,CLTC,STAR,AUH,DLAT,PFKM,HLCS,GNE,IDH3A,MARS,SLC27A4,ATCAY,SDHAF2,HS6ST2,PDP2,ABCD2,RIMKLA,ADO,HS6ST3,PSMD12,CKMT1B,NFS1,MIR21",4.05248342890963
"9","green",TRUE,0.0108,956,692,67,0.097,0.07,"GO:0043436","BP",12,"oxoacid metabolic process",2,"NDUFAB1,ST3GAL1,PSMC4,PSMA4,BCAT1,CS,OAT,PFKP,IDH3G,PDK3,ME2,AARS,SLC7A8,NUP50,XBP1,MCAT,SLC25A17,MTHFD1,IDH3B,PGK1,NUP93,SLC7A6,GPI,PTGR1,PHYH,BLMH,OSBP,GAPDH,ENO2,LDHB,B4GALT6,DLST,GOT1,PEPD,GOT2,SULT4A1,CYP2E1,GGT7,ACLY,PDHA1,NARS,GLS2,SUCLA2,GAD2,GGH,CLTC,STAR,AUH,DLAT,PFKM,HLCS,GNE,IDH3A,MARS,SLC27A4,ATCAY,SDHAF2,HS6ST2,PDP2,ABCD2,RIMKLA,ADO,HS6ST3,PSMD12,CKMT1B,NFS1,MIR21",4.06178188981931
"10","green",TRUE,0.00489,859,692,63,0.091,0.073,"GO:0019752","BP",12,"carboxylic acid metabolic process",3,"NDUFAB1,ST3GAL1,PSMC4,PSMA4,BCAT1,CS,OAT,PFKP,IDH3G,PDK3,ME2,AARS,SLC7A8,NUP50,XBP1,MCAT,SLC25A17,MTHFD1,IDH3B,PGK1,NUP93,SLC7A6,GPI,PTGR1,PHYH,BLMH,OSBP,GAPDH,ENO2,LDHB,DLST,GOT1,PEPD,GOT2,CYP2E1,GGT7,ACLY,PDHA1,NARS,GLS2,SUCLA2,GAD2,GGH,CLTC,STAR,AUH,DLAT,PFKM,HLCS,GNE,IDH3A,MARS,SLC27A4,ATCAY,SDHAF2,PDP2,ABCD2,RIMKLA,ADO,PSMD12,CKMT1B,NFS1,MIR21",4.18451345500885
